id,Latitude,Longitude,Date Local,AQI,Population,White Alone,Hispanic/Latino,Black or African American Alone,Asian/Pacific Islander,Some Other Race Alone
1410,33.578333,-86.773889,6/5/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
154,33.553056,-86.815,6/4/2021,58,8.623894134,510.878182,144.6672653,7493.540052,47540.98361,582.3877899
459,33.485556,-86.915,6/4/2021,74,11.00289941,651.8100942,184.5754764,9560.723514,60655.7377,743.0464906
699,33.331111,-87.003611,6/4/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
922,33.545278,-86.549167,6/4/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
1165,33.801667,-86.9425,6/4/2021,40,5.947513196,352.3297807,99.77052779,5167.958656,32786.88525,401.6467517
1409,33.578333,-86.773889,6/4/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
153,33.553056,-86.815,6/3/2021,31,4.609322727,273.05558,77.32215903,4005.167959,25409.83607,311.2762326
458,33.485556,-86.915,6/3/2021,30,4.460634897,264.2473355,74.82789584,3875.968992,24590.16393,301.2350638
698,33.331111,-87.003611,6/3/2021,30,4.460634897,264.2473355,74.82789584,3875.968992,24590.16393,301.2350638
921,33.545278,-86.549167,6/3/2021,32,4.758010557,281.8638245,79.81642223,4134.366925,26229.5082,321.3174013
1164,33.801667,-86.9425,6/3/2021,32,4.758010557,281.8638245,79.81642223,4134.366925,26229.5082,321.3174013
1408,33.578333,-86.773889,6/3/2021,28,4.163259237,246.6308465,69.83936945,3617.571059,22950.81967,281.1527262
152,33.553056,-86.815,6/2/2021,35,5.204074047,308.2885581,87.29921181,4521.963824,28688.52459,351.4409077
457,33.485556,-86.915,6/2/2021,34,5.055386217,299.4803136,84.80494862,4392.764858,27868.85246,341.3997389
697,33.331111,-87.003611,6/2/2021,31,4.609322727,273.05558,77.32215903,4005.167959,25409.83607,311.2762326
920,33.545278,-86.549167,6/2/2021,36,5.352761876,317.0968026,89.79347501,4651.162791,29508.19672,361.4820765
1163,33.801667,-86.9425,6/2/2021,35,5.204074047,308.2885581,87.29921181,4521.963824,28688.52459,351.4409077
1407,33.578333,-86.773889,6/2/2021,33,4.906698387,290.6720691,82.31068542,4263.565891,27049.18033,331.3585701
151,33.553056,-86.815,6/1/2021,41,6.096201026,361.1380252,102.264791,5297.157623,33606.55738,411.6879205
456,33.485556,-86.915,6/1/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
696,33.331111,-87.003611,6/1/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
919,33.545278,-86.549167,6/1/2021,41,6.096201026,361.1380252,102.264791,5297.157623,33606.55738,411.6879205
1162,33.801667,-86.9425,6/1/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
1406,33.578333,-86.773889,6/1/2021,39,5.798825366,343.5215362,97.27626459,5038.75969,31967.21311,391.6055829
150,33.553056,-86.815,5/31/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
455,33.485556,-86.915,5/31/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
695,33.331111,-87.003611,5/31/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
918,33.545278,-86.549167,5/31/2021,41,6.096201026,361.1380252,102.264791,5297.157623,33606.55738,411.6879205
1161,33.801667,-86.9425,5/31/2021,47,6.988328005,413.9874923,117.2303701,6072.351421,38524.59016,471.9349332
1405,33.578333,-86.773889,5/31/2021,41,6.096201026,361.1380252,102.264791,5297.157623,33606.55738,411.6879205
149,33.553056,-86.815,5/30/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
454,33.485556,-86.915,5/30/2021,35,5.204074047,308.2885581,87.29921181,4521.963824,28688.52459,351.4409077
694,33.331111,-87.003611,5/30/2021,32,4.758010557,281.8638245,79.81642223,4134.366925,26229.5082,321.3174013
917,33.545278,-86.549167,5/30/2021,40,5.947513196,352.3297807,99.77052779,5167.958656,32786.88525,401.6467517
1160,33.801667,-86.9425,5/30/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
1404,33.578333,-86.773889,5/30/2021,32,4.758010557,281.8638245,79.81642223,4134.366925,26229.5082,321.3174013
148,33.553056,-86.815,5/29/2021,33,4.906698387,290.6720691,82.31068542,4263.565891,27049.18033,331.3585701
453,33.485556,-86.915,5/29/2021,31,4.609322727,273.05558,77.32215903,4005.167959,25409.83607,311.2762326
693,33.331111,-87.003611,5/29/2021,28,4.163259237,246.6308465,69.83936945,3617.571059,22950.81967,281.1527262
916,33.545278,-86.549167,5/29/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
1159,33.801667,-86.9425,5/29/2021,31,4.609322727,273.05558,77.32215903,4005.167959,25409.83607,311.2762326
1403,33.578333,-86.773889,5/29/2021,30,4.460634897,264.2473355,74.82789584,3875.968992,24590.16393,301.2350638
147,33.553056,-86.815,5/28/2021,18,2.676380938,158.5484013,44.8967375,2325.581395,14754.09836,180.7410383
452,33.485556,-86.915,5/28/2021,30,4.460634897,264.2473355,74.82789584,3875.968992,24590.16393,301.2350638
692,33.331111,-87.003611,5/28/2021,25,3.717195748,220.2061129,62.35657987,3229.97416,20491.80328,251.0292198
915,33.545278,-86.549167,5/28/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
1158,33.801667,-86.9425,5/28/2021,31,4.609322727,273.05558,77.32215903,4005.167959,25409.83607,311.2762326
1402,33.578333,-86.773889,5/28/2021,29,4.311947067,255.439091,72.33363264,3746.770026,23770.4918,291.193895
146,33.553056,-86.815,5/27/2021,41,6.096201026,361.1380252,102.264791,5297.157623,33606.55738,411.6879205
451,33.485556,-86.915,5/27/2021,39,5.798825366,343.5215362,97.27626459,5038.75969,31967.21311,391.6055829
691,33.331111,-87.003611,5/27/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
914,33.545278,-86.549167,5/27/2021,47,6.988328005,413.9874923,117.2303701,6072.351421,38524.59016,471.9349332
1157,33.801667,-86.9425,5/27/2021,40,5.947513196,352.3297807,99.77052779,5167.958656,32786.88525,401.6467517
1401,33.578333,-86.773889,5/27/2021,36,5.352761876,317.0968026,89.79347501,4651.162791,29508.19672,361.4820765
145,33.553056,-86.815,5/26/2021,49,7.285703665,431.6039813,122.2188965,6330.749354,40163.93443,492.0172708
450,33.485556,-86.915,5/26/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
690,33.331111,-87.003611,5/26/2021,43,6.393576686,378.7545142,107.2533174,5555.555556,35245.90164,431.7702581
913,33.545278,-86.549167,5/26/2021,54,8.029142815,475.6452039,134.6902125,6976.744186,44262.29508,542.2231148
1156,33.801667,-86.9425,5/26/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
1400,33.578333,-86.773889,5/26/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
144,33.553056,-86.815,5/25/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
449,33.485556,-86.915,5/25/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
689,33.331111,-87.003611,5/25/2021,42,6.244888856,369.9462697,104.7590542,5426.356589,34426.22951,421.7290893
912,33.545278,-86.549167,5/25/2021,71,10.55683592,625.3853607,177.0926868,9173.126615,58196.72131,712.9229842
1155,33.801667,-86.9425,5/25/2021,49,7.285703665,431.6039813,122.2188965,6330.749354,40163.93443,492.0172708
1399,33.578333,-86.773889,5/25/2021,49,7.285703665,431.6039813,122.2188965,6330.749354,40163.93443,492.0172708
143,33.553056,-86.815,5/24/2021,87,12.9358412,766.317273,217.0008979,11240.31008,71311.47541,873.5816849
448,33.485556,-86.915,5/24/2021,67,9.962084603,590.1523826,167.115634,8656.330749,54918.03279,672.7583091
688,33.331111,-87.003611,5/24/2021,80,11.89502639,704.6595613,199.5410556,10335.91731,65573.77049,803.2935034
911,33.545278,-86.549167,5/24/2021,84,12.48977771,739.8925394,209.5181084,10852.71318,68852.45902,843.4581785
1154,33.801667,-86.9425,5/24/2021,61,9.069957624,537.3029155,152.1500549,7881.136951,50000,612.5112963
1398,33.578333,-86.773889,5/24/2021,58,8.623894134,510.878182,144.6672653,7493.540052,47540.98361,582.3877899
142,33.553056,-86.815,5/23/2021,67,9.962084603,590.1523826,167.115634,8656.330749,54918.03279,672.7583091
447,33.485556,-86.915,5/23/2021,64,9.516021114,563.7276491,159.6328445,8268.73385,52459.01639,642.6348027
687,33.331111,-87.003611,5/23/2021,77,11.4489629,678.2348278,192.058266,9948.320413,63114.7541,773.169997
910,33.545278,-86.549167,5/23/2021,77,11.4489629,678.2348278,192.058266,9948.320413,63114.7541,773.169997
1153,33.801667,-86.9425,5/23/2021,54,8.029142815,475.6452039,134.6902125,6976.744186,44262.29508,542.2231148
1397,33.578333,-86.773889,5/23/2021,47,6.988328005,413.9874923,117.2303701,6072.351421,38524.59016,471.9349332
141,33.553056,-86.815,5/22/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
446,33.485556,-86.915,5/22/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
686,33.331111,-87.003611,5/22/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
909,33.545278,-86.549167,5/22/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
1152,33.801667,-86.9425,5/22/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
1396,33.578333,-86.773889,5/22/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
140,33.553056,-86.815,5/21/2021,61,9.069957624,537.3029155,152.1500549,7881.136951,50000,612.5112963
445,33.485556,-86.915,5/21/2021,54,8.029142815,475.6452039,134.6902125,6976.744186,44262.29508,542.2231148
685,33.331111,-87.003611,5/21/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
908,33.545278,-86.549167,5/21/2021,61,9.069957624,537.3029155,152.1500549,7881.136951,50000,612.5112963
1151,33.801667,-86.9425,5/21/2021,58,8.623894134,510.878182,144.6672653,7493.540052,47540.98361,582.3877899
1395,33.578333,-86.773889,5/21/2021,49,7.285703665,431.6039813,122.2188965,6330.749354,40163.93443,492.0172708
139,33.553056,-86.815,5/20/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
444,33.485556,-86.915,5/20/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
684,33.331111,-87.003611,5/20/2021,43,6.393576686,378.7545142,107.2533174,5555.555556,35245.90164,431.7702581
907,33.545278,-86.549167,5/20/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
1150,33.801667,-86.9425,5/20/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
1394,33.578333,-86.773889,5/20/2021,43,6.393576686,378.7545142,107.2533174,5555.555556,35245.90164,431.7702581
138,33.553056,-86.815,5/19/2021,43,6.393576686,378.7545142,107.2533174,5555.555556,35245.90164,431.7702581
443,33.485556,-86.915,5/19/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
683,33.331111,-87.003611,5/19/2021,32,4.758010557,281.8638245,79.81642223,4134.366925,26229.5082,321.3174013
906,33.545278,-86.549167,5/19/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
1149,33.801667,-86.9425,5/19/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
1393,33.578333,-86.773889,5/19/2021,40,5.947513196,352.3297807,99.77052779,5167.958656,32786.88525,401.6467517
137,33.553056,-86.815,5/18/2021,39,5.798825366,343.5215362,97.27626459,5038.75969,31967.21311,391.6055829
442,33.485556,-86.915,5/18/2021,41,6.096201026,361.1380252,102.264791,5297.157623,33606.55738,411.6879205
905,33.545278,-86.549167,5/18/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
1148,33.801667,-86.9425,5/18/2021,40,5.947513196,352.3297807,99.77052779,5167.958656,32786.88525,401.6467517
1392,33.578333,-86.773889,5/18/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
136,33.553056,-86.815,5/17/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
441,33.485556,-86.915,5/17/2021,58,8.623894134,510.878182,144.6672653,7493.540052,47540.98361,582.3877899
904,33.545278,-86.549167,5/17/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
1147,33.801667,-86.9425,5/17/2021,51,7.583079325,449.2204704,127.2074229,6589.147287,41803.27869,512.0996084
1391,33.578333,-86.773889,5/17/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
135,33.553056,-86.815,5/16/2021,77,11.4489629,678.2348278,192.058266,9948.320413,63114.7541,773.169997
440,33.485556,-86.915,5/16/2021,67,9.962084603,590.1523826,167.115634,8656.330749,54918.03279,672.7583091
682,33.331111,-87.003611,5/16/2021,54,8.029142815,475.6452039,134.6902125,6976.744186,44262.29508,542.2231148
903,33.545278,-86.549167,5/16/2021,64,9.516021114,563.7276491,159.6328445,8268.73385,52459.01639,642.6348027
1146,33.801667,-86.9425,5/16/2021,71,10.55683592,625.3853607,177.0926868,9173.126615,58196.72131,712.9229842
1390,33.578333,-86.773889,5/16/2021,58,8.623894134,510.878182,144.6672653,7493.540052,47540.98361,582.3877899
134,33.553056,-86.815,5/15/2021,67,9.962084603,590.1523826,167.115634,8656.330749,54918.03279,672.7583091
439,33.485556,-86.915,5/15/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
681,33.331111,-87.003611,5/15/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
902,33.545278,-86.549167,5/15/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
1145,33.801667,-86.9425,5/15/2021,54,8.029142815,475.6452039,134.6902125,6976.744186,44262.29508,542.2231148
1389,33.578333,-86.773889,5/15/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
133,33.553056,-86.815,5/14/2021,51,7.583079325,449.2204704,127.2074229,6589.147287,41803.27869,512.0996084
438,33.485556,-86.915,5/14/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
680,33.331111,-87.003611,5/14/2021,49,7.285703665,431.6039813,122.2188965,6330.749354,40163.93443,492.0172708
901,33.545278,-86.549167,5/14/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
1144,33.801667,-86.9425,5/14/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
1388,33.578333,-86.773889,5/14/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
132,33.553056,-86.815,5/13/2021,39,5.798825366,343.5215362,97.27626459,5038.75969,31967.21311,391.6055829
437,33.485556,-86.915,5/13/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
679,33.331111,-87.003611,5/13/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
900,33.545278,-86.549167,5/13/2021,41,6.096201026,361.1380252,102.264791,5297.157623,33606.55738,411.6879205
1143,33.801667,-86.9425,5/13/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
1387,33.578333,-86.773889,5/13/2021,34,5.055386217,299.4803136,84.80494862,4392.764858,27868.85246,341.3997389
131,33.553056,-86.815,5/12/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
436,33.485556,-86.915,5/12/2021,36,5.352761876,317.0968026,89.79347501,4651.162791,29508.19672,361.4820765
678,33.331111,-87.003611,5/12/2021,32,4.758010557,281.8638245,79.81642223,4134.366925,26229.5082,321.3174013
899,33.545278,-86.549167,5/12/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
1142,33.801667,-86.9425,5/12/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
1386,33.578333,-86.773889,5/12/2021,33,4.906698387,290.6720691,82.31068542,4263.565891,27049.18033,331.3585701
130,33.553056,-86.815,5/11/2021,23,3.419820088,202.5896239,57.36805348,2971.576227,18852.45902,230.9468822
435,33.485556,-86.915,5/11/2021,21,3.122444428,184.9731349,52.37952709,2713.178295,17213.11475,210.8645446
677,33.331111,-87.003611,5/11/2021,17,2.527693108,149.7401568,42.40247431,2196.382429,13934.42623,170.6998695
898,33.545278,-86.549167,5/11/2021,31,4.609322727,273.05558,77.32215903,4005.167959,25409.83607,311.2762326
1141,33.801667,-86.9425,5/11/2021,25,3.717195748,220.2061129,62.35657987,3229.97416,20491.80328,251.0292198
1385,33.578333,-86.773889,5/11/2021,21,3.122444428,184.9731349,52.37952709,2713.178295,17213.11475,210.8645446
129,33.553056,-86.815,5/10/2021,35,5.204074047,308.2885581,87.29921181,4521.963824,28688.52459,351.4409077
434,33.485556,-86.915,5/10/2021,33,4.906698387,290.6720691,82.31068542,4263.565891,27049.18033,331.3585701
676,33.331111,-87.003611,5/10/2021,35,5.204074047,308.2885581,87.29921181,4521.963824,28688.52459,351.4409077
897,33.545278,-86.549167,5/10/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
1140,33.801667,-86.9425,5/10/2021,30,4.460634897,264.2473355,74.82789584,3875.968992,24590.16393,301.2350638
1384,33.578333,-86.773889,5/10/2021,30,4.460634897,264.2473355,74.82789584,3875.968992,24590.16393,301.2350638
128,33.553056,-86.815,5/9/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
433,33.485556,-86.915,5/9/2021,47,6.988328005,413.9874923,117.2303701,6072.351421,38524.59016,471.9349332
675,33.331111,-87.003611,5/9/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
896,33.545278,-86.549167,5/9/2021,58,8.623894134,510.878182,144.6672653,7493.540052,47540.98361,582.3877899
1139,33.801667,-86.9425,5/9/2021,47,6.988328005,413.9874923,117.2303701,6072.351421,38524.59016,471.9349332
1383,33.578333,-86.773889,5/9/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
127,33.553056,-86.815,5/8/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
432,33.485556,-86.915,5/8/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
674,33.331111,-87.003611,5/8/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
895,33.545278,-86.549167,5/8/2021,71,10.55683592,625.3853607,177.0926868,9173.126615,58196.72131,712.9229842
1138,33.801667,-86.9425,5/8/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
1382,33.578333,-86.773889,5/8/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
126,33.553056,-86.815,5/7/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
431,33.485556,-86.915,5/7/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
673,33.331111,-87.003611,5/7/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
894,33.545278,-86.549167,5/7/2021,58,8.623894134,510.878182,144.6672653,7493.540052,47540.98361,582.3877899
1137,33.801667,-86.9425,5/7/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
1381,33.578333,-86.773889,5/7/2021,43,6.393576686,378.7545142,107.2533174,5555.555556,35245.90164,431.7702581
125,33.553056,-86.815,5/6/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
430,33.485556,-86.915,5/6/2021,40,5.947513196,352.3297807,99.77052779,5167.958656,32786.88525,401.6467517
672,33.331111,-87.003611,5/6/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
893,33.545278,-86.549167,5/6/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
1136,33.801667,-86.9425,5/6/2021,42,6.244888856,369.9462697,104.7590542,5426.356589,34426.22951,421.7290893
1380,33.578333,-86.773889,5/6/2021,36,5.352761876,317.0968026,89.79347501,4651.162791,29508.19672,361.4820765
124,33.553056,-86.815,5/5/2021,29,4.311947067,255.439091,72.33363264,3746.770026,23770.4918,291.193895
429,33.485556,-86.915,5/5/2021,27,4.014571407,237.822602,67.34510626,3488.372093,22131.14754,271.1115574
671,33.331111,-87.003611,5/5/2021,24,3.568507918,211.3978684,59.86231667,3100.775194,19672.13115,240.988051
892,33.545278,-86.549167,5/5/2021,32,4.758010557,281.8638245,79.81642223,4134.366925,26229.5082,321.3174013
1135,33.801667,-86.9425,5/5/2021,30,4.460634897,264.2473355,74.82789584,3875.968992,24590.16393,301.2350638
1379,33.578333,-86.773889,5/5/2021,24,3.568507918,211.3978684,59.86231667,3100.775194,19672.13115,240.988051
123,33.553056,-86.815,5/4/2021,36,5.352761876,317.0968026,89.79347501,4651.162791,29508.19672,361.4820765
428,33.485556,-86.915,5/4/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
670,33.331111,-87.003611,5/4/2021,34,5.055386217,299.4803136,84.80494862,4392.764858,27868.85246,341.3997389
891,33.545278,-86.549167,5/4/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
1134,33.801667,-86.9425,5/4/2021,36,5.352761876,317.0968026,89.79347501,4651.162791,29508.19672,361.4820765
1378,33.578333,-86.773889,5/4/2021,31,4.609322727,273.05558,77.32215903,4005.167959,25409.83607,311.2762326
122,33.553056,-86.815,5/3/2021,20,2.973756598,176.1648903,49.88526389,2583.979328,16393.44262,200.8233758
427,33.485556,-86.915,5/3/2021,29,4.311947067,255.439091,72.33363264,3746.770026,23770.4918,291.193895
669,33.331111,-87.003611,5/3/2021,29,4.311947067,255.439091,72.33363264,3746.770026,23770.4918,291.193895
890,33.545278,-86.549167,5/3/2021,30,4.460634897,264.2473355,74.82789584,3875.968992,24590.16393,301.2350638
1133,33.801667,-86.9425,5/3/2021,21,3.122444428,184.9731349,52.37952709,2713.178295,17213.11475,210.8645446
1377,33.578333,-86.773889,5/3/2021,24,3.568507918,211.3978684,59.86231667,3100.775194,19672.13115,240.988051
121,33.553056,-86.815,5/2/2021,41,6.096201026,361.1380252,102.264791,5297.157623,33606.55738,411.6879205
426,33.485556,-86.915,5/2/2021,43,6.393576686,378.7545142,107.2533174,5555.555556,35245.90164,431.7702581
668,33.331111,-87.003611,5/2/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
889,33.545278,-86.549167,5/2/2021,40,5.947513196,352.3297807,99.77052779,5167.958656,32786.88525,401.6467517
1132,33.801667,-86.9425,5/2/2021,43,6.393576686,378.7545142,107.2533174,5555.555556,35245.90164,431.7702581
1376,33.578333,-86.773889,5/2/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
120,33.553056,-86.815,5/1/2021,51,7.583079325,449.2204704,127.2074229,6589.147287,41803.27869,512.0996084
425,33.485556,-86.915,5/1/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
667,33.331111,-87.003611,5/1/2021,49,7.285703665,431.6039813,122.2188965,6330.749354,40163.93443,492.0172708
888,33.545278,-86.549167,5/1/2021,77,11.4489629,678.2348278,192.058266,9948.320413,63114.7541,773.169997
1131,33.801667,-86.9425,5/1/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
1375,33.578333,-86.773889,5/1/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
119,33.553056,-86.815,4/30/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
424,33.485556,-86.915,4/30/2021,42,6.244888856,369.9462697,104.7590542,5426.356589,34426.22951,421.7290893
666,33.331111,-87.003611,4/30/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
887,33.545278,-86.549167,4/30/2021,46,6.839640175,405.1792478,114.736107,5943.152455,37704.91803,461.8937644
1130,33.801667,-86.9425,4/30/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
1374,33.578333,-86.773889,4/30/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
118,33.553056,-86.815,4/29/2021,28,4.163259237,246.6308465,69.83936945,3617.571059,22950.81967,281.1527262
423,33.485556,-86.915,4/29/2021,28,4.163259237,246.6308465,69.83936945,3617.571059,22950.81967,281.1527262
665,33.331111,-87.003611,4/29/2021,28,4.163259237,246.6308465,69.83936945,3617.571059,22950.81967,281.1527262
886,33.545278,-86.549167,4/29/2021,31,4.609322727,273.05558,77.32215903,4005.167959,25409.83607,311.2762326
1129,33.801667,-86.9425,4/29/2021,27,4.014571407,237.822602,67.34510626,3488.372093,22131.14754,271.1115574
1373,33.578333,-86.773889,4/29/2021,26,3.865883577,229.0143574,64.85084306,3359.173127,21311.47541,261.0703886
117,33.553056,-86.815,4/28/2021,44,6.542264516,387.5627587,109.7475806,5684.754522,36065.57377,441.8114269
422,33.485556,-86.915,4/28/2021,41,6.096201026,361.1380252,102.264791,5297.157623,33606.55738,411.6879205
664,33.331111,-87.003611,4/28/2021,37,5.501449706,325.9050471,92.2877382,4780.361757,30327.86885,371.5232453
885,33.545278,-86.549167,4/28/2021,47,6.988328005,413.9874923,117.2303701,6072.351421,38524.59016,471.9349332
1128,33.801667,-86.9425,4/28/2021,38,5.650137536,334.7132916,94.7820014,4909.560724,31147.54098,381.5644141
1372,33.578333,-86.773889,4/28/2021,43,6.393576686,378.7545142,107.2533174,5555.555556,35245.90164,431.7702581
116,33.553056,-86.815,4/27/2021,51,7.583079325,449.2204704,127.2074229,6589.147287,41803.27869,512.0996084
421,33.485556,-86.915,4/27/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
663,33.331111,-87.003611,4/27/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
884,33.545278,-86.549167,4/27/2021,54,8.029142815,475.6452039,134.6902125,6976.744186,44262.29508,542.2231148
1127,33.801667,-86.9425,4/27/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
1371,33.578333,-86.773889,4/27/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
115,33.553056,-86.815,4/26/2021,67,9.962084603,590.1523826,167.115634,8656.330749,54918.03279,672.7583091
420,33.485556,-86.915,4/26/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
662,33.331111,-87.003611,4/26/2021,61,9.069957624,537.3029155,152.1500549,7881.136951,50000,612.5112963
883,33.545278,-86.549167,4/26/2021,54,8.029142815,475.6452039,134.6902125,6976.744186,44262.29508,542.2231148
1126,33.801667,-86.9425,4/26/2021,74,11.00289941,651.8100942,184.5754764,9560.723514,60655.7377,743.0464906
1370,33.578333,-86.773889,4/26/2021,50,7.434391495,440.4122258,124.7131597,6459.94832,40983.60656,502.0584396
114,33.553056,-86.815,4/25/2021,48,7.137015835,422.7957368,119.7246333,6201.550388,39344.2623,481.976102
419,33.485556,-86.915,4/25/2021,45,6.690952346,396.3710033,112.2418438,5813.953488,36885.2459,451.8525956
